pair_id,StromalScore,ImmuneScore,ESTIMATEScore,TumorPurity
X362,-30.2121398345115,58.2462020270642,28.0340621925528,0.8201619638287759
X363,2.88546921717205,27.2487673940913,30.1342366112634,0.8199855474757914
X364,-6.84487349914687,36.5541893860172,29.7093158868703,0.8200212474500205
X365,-16.7162857236901,45.8291872211721,29.1129014974819,0.8200713501878459
X366,-11.6145746136771,41.1290156614578,29.5144410477807,0.820037618911632
X367,-1.32035742760832,31.2483021131085,29.9279446855002,0.820002879616387
X368,5.18120784957504,25.0251849778293,30.2063928274043,0.8199794849103584
X369,14.9714174509651,15.327777427615,30.2991948785802,0.8199716875465874
X370,11.383744904887,18.9476053318541,30.3313502367412,0.8199689857709735
X371,-6.77465553427406,36.5127295021203,29.7380739678462,0.8200188314229281
X372,-10.3310223761105,39.9198800590494,29.5888576829389,0.8200313672392323
X373,-16.9081448650583,46.0770821416478,29.1689372765895,0.8200666430807646
X374,0.420259076828281,29.5454269254097,29.965686002238,0.8199997087399091
X375,-1.08340834954942,31.0306097228591,29.9472013733097,0.8200012617486226
X376,-5.31243845110789,35.0690551387286,29.7566166876208,0.8200172736021466
X377,9.46109570352773,20.8130539179125,30.2741496214402,0.8199737919006334
X378,-2.8457103130204,32.7258926563827,29.8801823433623,0.8200068923837911
X379,-12.9492690682782,42.328352394663,29.3790833263849,0.8200489899372274
X380,-9.53808903411623,39.2701434935324,29.7320544594162,0.8200193371357479
